ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,Density_composition_average,IsPnictide_composition_average,HeatCapacityMolar_composition_average,valence_arithmetic_average,HeatFusion_arithmetic_average,HeatFusion_composition_average,IonicRadii_composition_average,SpaceGroupNumber_composition_average,GSenergy_pa_arithmetic_average,ThermalExpansionCoefficient_composition_average,BCCfermi_arithmetic_average,AtomicWeight_composition_average,AtomicNumber_composition_average,CovalentRadii_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_composition_average,ElasticModulus_composition_average,NValance_composition_average,HeatCapacityMolar_arithmetic_average,GSbandgap_arithmetic_average,NUnfilled_composition_average
172.57999999999998,-4.08652123,50.4994,1649.5190640640642,0.0,27.884264264264267,2.6,6.856,3.779229229229229,1.1664564564564566,87.74374374374375,-4.614975048,478.42862862862864,4.36318383,36.97563946546547,16.4994994994995,1.142,2.8040000000000003,3.796467144044045,141.57517967967968,27.017017017017015,4.837837837837839,26.1216,0.0,3.898898898898899
172.57999999999998,-4.08652123,50.4994,1740.917696,0.0,28.002422,2.6,6.856,3.91624,1.18079,82.47800000000001,-4.614975048,491.09670000000006,4.36318383,38.5377326866,17.191000000000003,1.142,2.8040000000000003,3.75756187875,145.7047916,28.8155,4.987,26.1216,0.0,4.082999999999999
172.57999999999998,-4.08652123,50.4994,1774.9522700000002,0.0,28.04303,2.6,6.856,3.96266,1.18583,80.726,-4.614975048,495.1993,4.36318383,39.14671864060001,17.457,1.142,2.8040000000000003,3.74735397595,147.247797,29.4305,5.037,26.1216,0.0,4.149
172.57999999999998,-4.08652123,50.4994,1791.284273,0.0,28.083786,2.6,6.856,3.97392,1.1912699999999998,78.924,-4.614975048,500.1805,4.36318383,39.5091756018,17.618000000000002,1.142,2.8040000000000003,3.7365226143,147.5696433,29.716500000000003,5.082,26.1216,0.0,4.188000000000001
209.95,-4.195604755000001,56.0125,1702.9496929999998,0.0,27.961056,2.5,5.8925,3.96884,1.17238,83.666,-4.83236303,486.2368,3.5129614325,36.92848967,16.533,1.1324999999999998,2.455,3.46295021913,146.28129529999998,29.27,4.945,26.602,0.0,4.027
206.5,-1.56961597,63.249,633.6072,0.0,31.7555,4.25,2.9262500000000005,2.6925,1.113,152.60000000000002,-2.498534476875,183.6,1.8801677575,18.90018,8.600000000000001,1.0225,0.7125,1.173024768,91.43468,6.0,4.2,40.96925,0.9875,1.2000000000000002
275.3333333333333,-1.7599440300000002,72.332,321.9286,0.0,27.5814,3.333333333333333,2.14,2.484,1.098,152.60000000000002,-2.80370419,183.6,1.8378186733333333,14.455080000000002,6.800000000000001,0.9833333333333334,0.95,1.193574656,90.98218,6.0,3.2,29.395666666666667,0.831,1.2
66.25,-3.3615713925,54.490750000000006,1593.04,0.08,23.82552,4.0,7.602749999999999,3.79528,0.4852,131.0,-3.832164940312501,63.040000000000006,6.7778042775,25.39390096,12.08,1.18,3.1375,4.9858166512,76.24680000000001,15.52,4.24,24.5935,0.95675,1.76
209.95,-4.195604755000001,56.0125,1647.708119,0.0,27.913298,2.5,5.8925,3.93442,1.1652399999999998,85.353,-4.83236303,482.2748,3.5129614325,35.604607040000005,15.979,1.1324999999999998,2.455,3.37244468909,144.31499989999998,28.77,4.891,26.602,0.0,3.935
196.4,-4.486631816,51.8664,1490.5984210000004,0.162,27.677,3.0,11.934,5.88163,1.07951,48.45,-5.1453820625,531.6216000000001,5.173072258,31.1497725862,14.048,1.128,3.24,4.23709921658,77.5358441,14.7825,6.324,25.5984,0.325,2.648
66.525,-3.300386815,53.977,1374.796,0.077,23.757228,3.75,8.492750000000001,3.898662,0.4890699999999999,137.911,-3.7782589478125006,62.454800000000006,6.456185812499999,21.1603511408,10.31,1.1225,3.1500000000000004,4.7540711744,78.8485,16.072,3.694,23.896,0.95675,1.768
124.33333333333331,-2.32540768,67.63300000000001,1569.531375,0.125,32.7855,4.333333333333334,3.705,3.859375,1.23875,183.375,-3.8622435125,80.5,3.665139483333333,37.81508,16.0,1.1033333333333333,3.236666666666667,2.0496856875,97.5116,6.25,5.5,36.138000000000005,2.4996666666666667,1.25
19.8,-2.7677685366666664,64.54033333333334,2147.8,0.0,40.23,3.666666666666667,8.588333333333335,5.1335,1.113,179.1,-2.9997456058333336,28.94,2.4434053833333333,34.00514,15.1,1.1733333333333331,2.6833333333333336,1.2480689319999998,130.42749999999998,26.8,6.699999999999999,42.20666666666666,0.4856666666666667,1.1
276.2,-3.0757655933333337,70.29233333333333,497.3017777777777,0.0,26.326888888888888,2.333333333333333,17.810000000000002,7.01,0.9888888888888888,132.33333333333331,-4.01719894,367.4,4.4050522700000005,13.316344444444445,6.444444444444444,1.0233333333333334,2.5166666666666666,2.5685981333333334,106.7826222222222,22.444444444444443,3.555555555555556,24.742666666666665,0.2576666666666666,1.7777777777777777
277.2333333333333,-2.86788376,70.535,1599.6141249999998,0.0,27.205454,2.333333333333333,13.386666666666668,11.17298,1.09284,92.207,-3.747572786666667,492.9824,2.560261563333333,31.786608,14.593,1.06,2.466666666666667,3.21878918131,111.9567125,34.41,7.921,25.82,0.1276666666666666,2.501
210.025,-4.3857279925,60.22875,894.7453136863137,0.0,26.891074925074925,3.0,15.415,4.7827972027972026,1.0346153846153845,126.65934065934066,-5.0454947625,386.7771228771229,3.5339516675,17.66904885114885,8.24075924075924,1.1,2.9125,2.178334707212787,108.18255134865136,18.4975024975025,4.3546453546453545,25.5875,0.09575,2.000999000999001
66.5,-1.4595192149999998,77.7255,2737.5,0.0,39.645,4.0,5.38,5.38,1.48,146.5,-1.68764466375,66.5,2.36022058,66.922735,28.0,1.28,1.425,2.36022058,84.0,5.0,9.0,39.645,0.531,1.0
86.5,-3.27428549,76.3155,857.0,0.25,24.601,3.0,10.77,6.885,0.6125,172.25,-3.63519797625,66.25,5.1475419,12.9491905,6.0,1.145,4.2,2.687375265,113.42499999999998,8.75,2.0,24.342,0.8125,1.5
240.75,-3.7951034375,58.08125,653.0574,0.15,27.4814,2.75,8.965,4.773,1.0545,61.25,-4.578175236875,494.95,4.455104585,19.7824455,9.6,1.115,2.9125,3.833562774,56.45154,10.25,4.8,25.8955,0.40625,2.7
211.15,-3.2541336625,55.5295,1849.9097147147152,0.091091091091091,27.691201201201203,2.75,5.131499999999999,2.6574034034034035,1.1881981981981982,86.08508508508508,-3.88197985,437.90650650650656,4.8847130175,48.25189221221221,20.366366366366364,1.1675,2.5425,3.5577507410410414,105.98714764764765,12.176176176176176,6.550550550550551,26.717,0.0,2.816816816816817
72.675,-3.2562403975,51.95725,256.532369030969,0.1668331668331668,27.00930669330669,2.5,13.40375,3.5662787212787213,1.322087912087912,200.1958041958042,-5.0225792597925,50.5046953046953,4.995384625,5.040810729270729,2.668331668331668,0.7799999999999999,5.0525,3.459618459310689,61.75234885114884,26.88911088911089,1.779220779220779,23.47675,3.9535,1.5574425574425574
95.33333333333331,-2.6861767766666667,56.633,267.835225,0.25,26.92,2.333333333333333,1.1383333333333334,1.60375,1.1925,211.5,-4.470872961666667,83.0,3.240643846666667,7.22416,3.5,0.7666666666666666,4.970000000000001,2.4872850425,74.362725,5.0,2.0,27.60666666666667,4.763333333333334,1.5
77.075,-2.496447385,55.20175,374.66882857142855,0.2857142857142857,27.367,2.25,2.98875,2.1957142857142857,1.2885714285714287,208.42857142857144,-3.8402371125,84.9,3.1543387775,11.998468571428573,6.0,1.01,4.365,3.1913266642857145,65.05311428571427,5.857142857142858,2.2857142857142856,27.18725,3.5725,1.4285714285714284
143.0,-2.961359695,84.9495,401.56275,0.25,25.926,3.0,1.6775,2.33875,0.9975,220.25,-5.04066406,94.5,3.25109296,8.707425,4.0,0.99,4.855,1.739150795,111.0232,7.5,2.0,26.992,3.2185,1.5
224.65,-3.0575214825,61.42674999999999,481.30520400000006,0.0,26.528598,3.25,13.78775,5.549106000000001,1.00622,119.818,-4.0372033846875,392.6458,5.24518571,13.9122559,6.761,1.0225,1.8875,2.65747895667,91.3560884,18.180000000000003,3.809,24.232,0.74375,1.761
23.03333333333333,-2.55051095,50.29933333333334,539.7651981018981,0.0,27.399232767232764,1.6666666666666663,4.59,2.327262737262737,1.2430369630369629,205.010989010989,-2.982200265,11.528171828171828,3.7370092233333336,6.331028897302698,3.335664335664336,0.91,4.083333333333334,3.4786357950949047,73.36149120879121,13.430069930069928,1.3336663336663337,25.965333333333334,2.6176666666666666,1.6673326673326672
207.675,-2.5615658375000003,63.7315,807.7067812187813,0.0,23.480401598401603,3.25,14.155,15.38841158841159,0.9691308691308692,95.3076923076923,-3.7722026810425,398.65574425574425,3.943265745,13.790894105894107,6.668331668331669,0.9425,2.0375,4.6587910158941055,174.8023476523477,130.3116883116883,4.332667332667333,24.8185,1.00425,2.6663336663336668
61.4,-3.61334263,55.23825,1388.7337337337335,0.065065065065065,23.51152152152152,4.0,18.36775,5.910173173173174,0.4725525525525525,138.8418418418418,-4.198132669062501,60.33113113113113,6.9937711275000005,21.52202105105105,10.51951951951952,1.105,3.2750000000000004,4.950649827147148,84.66446446446446,22.0,3.786786786786787,22.8435,1.15,1.762762762762763
66.25,-3.3615713925,54.490750000000006,1561.619,0.088,23.793682,4.0,7.602749999999999,3.885434,0.47895,129.164,-3.832164940312501,63.952,6.7778042775,24.904276056,11.899,1.18,3.1375,5.03293212257,73.61791000000001,15.236,4.201,24.5935,0.95675,1.759
209.625,-4.80361811,55.39975,1739.6894944944947,0.0,27.6073973973974,2.75,9.855,4.378478478478478,1.1526726726726726,105.85185185185183,-5.4118866325,437.35085085085086,3.9943792125,37.67858308308308,16.54054054054054,1.1375000000000002,2.5175,3.23334483011011,152.54380430430433,18.552552552552555,4.364364364364365,26.487,0.0,3.1811811811811816
215.475,-2.440185695,62.83175,1028.535053,0.0,26.753364,2.25,11.807,5.716671999999999,1.02568,128.36,-3.12067956875,376.38560000000007,2.8989644925,20.2651058,9.374,1.1075,2.875,2.10835023846,101.8526813,19.865,5.086,25.7125,0.09575,1.77
298.25,-3.2663768,63.75325,434.896867,0.147,26.976266000000003,3.25,5.52875,3.61987,1.00883,94.71,-5.059657266875,412.995,4.9108986475,14.525499298,7.025,0.9425,3.815,2.9745967120100003,58.0117133,4.365,3.993,26.7965,2.0155000000000003,1.775
49.12,-3.090400462,51.3906,1372.194805194805,0.0489510489510489,27.68204395604395,4.6,15.7512,4.678991008991008,0.6319680319680319,145.90809190809188,-3.67511120275,54.38221778221778,5.996459903999999,23.54548285514485,11.14085914085914,1.112,2.62,3.9179698899999993,84.73084415584414,16.325674325674324,4.345654345654345,33.4128,1.2114,1.5504495504495504
49.12,-3.090400462,51.3906,1368.4444444444446,0.037037037037037,27.60644444444444,4.6,15.7512,5.0196296296296286,0.6344444444444445,149.40740740740742,-3.67511120275,52.87407407407407,5.996459903999999,23.32408377777778,11.037037037037036,1.112,2.62,3.874307124444444,89.37592592592593,18.037037037037035,4.296296296296296,33.4128,1.2114,1.5555555555555554
49.12,-3.090400462,51.3906,1376.186813186813,0.0609390609390609,27.765288711288708,4.6,15.7512,4.343665334665334,0.6297102897102895,142.4085914085914,-3.67511120275,55.88011988011988,5.996459903999999,23.77451646553446,11.247752247752246,1.112,2.62,3.9613887190809183,80.10739260739258,14.621378621378618,4.396603396603396,33.4128,1.2114,1.5454545454545454
49.12,-3.090400462,51.3906,1373.3856143856142,0.0529470529470529,27.69034165834165,4.6,15.7512,4.598322677322677,0.6306393606393605,144.84815184815182,-3.67511120275,54.85994005994005,5.996459903999999,23.603246639360638,11.168831168831169,1.112,2.62,3.935791493806193,83.42055444555443,15.859140859140858,4.357642357642357,33.4128,1.2114,1.55044955044955
49.12,-3.090400462,51.3906,1373.621,0.057,27.706348,4.6,15.7512,4.471962,0.6296799999999999,143.705,-3.67511120275,55.3904,5.996459903999999,23.656585934,11.194,1.112,2.62,3.94765229603,81.83337499999999,15.246,4.369999999999999,33.4128,1.2114,1.5479999999999998
49.12,-3.090400462,51.3906,1378.1239999999998,0.068,27.785842,4.6,15.7512,4.1679710000000005,0.62751,140.42700000000002,-3.67511120275,56.7654,5.996459903999999,23.882960316,11.3,1.112,2.62,3.99096108345,77.5519,13.697,4.42,33.4128,1.2114,1.544
49.12,-3.090400462,51.3906,1376.6169999999995,0.059,27.762686,4.6,15.7512,4.409628,0.6302299999999998,142.93099999999998,-3.67511120275,55.6172,5.996459903999999,23.760449458,11.241,1.112,2.62,3.95727760079,80.8707,14.931,4.393,33.4128,1.2114,1.5470000000000002
49.12,-3.090400462,51.3906,1377.439,0.063,27.773702,4.6,15.7512,4.28039,0.62893,141.71300000000002,-3.67511120275,56.1628,5.996459903999999,23.822250506000003,11.271,1.112,2.62,3.97296819755,79.2101,14.321000000000002,4.407,33.4128,1.2114,1.5450000000000002
49.12,-3.090400462,51.3906,1377.3429999999998,0.066,27.783044,4.6,15.7512,4.184101,0.62819,140.87900000000002,-3.67511120275,56.56,5.996459903999999,23.856039292,11.287,1.112,2.62,3.98096695642,78.03320000000001,13.859,4.415,33.4128,1.2114,1.543
49.12,-3.090400462,51.3906,1377.5825825825823,0.07007007007007,27.79915915915916,4.6,15.7512,4.057199199199199,0.6272272272272272,139.73073073073076,-3.67511120275,57.09269269269269,5.996459903999999,23.909685025025027,11.312312312312311,1.112,2.62,3.9928848520020015,76.43903903903905,13.243243243243242,4.427427427427428,33.4128,1.2114,1.5405405405405406
49.12,-3.090400462,51.3906,1381.435,0.075,27.85703,4.6,15.7512,3.944729,0.6266700000000001,138.21,-3.67511120275,57.6622,5.996459903999999,24.05151315,11.378,1.112,2.62,4.01643044546,74.58202500000002,12.615,4.458,33.4128,1.2114,1.54
49.12,-3.090400462,51.3906,1378.1988011988012,0.0689310689310689,27.784591408591407,4.6,15.7512,4.133888111888112,0.627082917082917,140.13186813186817,-3.67511120275,56.9028971028971,5.996459903999999,23.89401955844156,11.305694305694304,1.112,2.62,3.994885244725274,77.13816183816185,13.545454545454543,4.422577422577422,33.4128,1.2114,1.5434565434565433
49.12,-3.090400462,51.3906,1380.1788211788212,0.0729270729270729,27.848533466533464,4.6,15.7512,4.00833966033966,0.6274525474525474,138.9090909090909,-3.67511120275,57.37802197802198,5.996459903999999,24.00355007592407,11.354645354645356,1.112,2.62,4.004807548161838,75.48394105894106,12.917082917082915,4.447552447552447,33.4128,1.2114,1.5404595404595405
61.4,-3.61334263,55.23825,1382.963036963037,0.0469530469530469,23.4674005994006,4.0,18.36775,6.436908091908092,0.4790009990009989,144.34065934065933,-4.198132669062501,57.91708291708292,6.9937711275000005,21.219036777222776,10.37162837162837,1.105,3.2750000000000004,4.8685285519580415,91.9057942057942,24.575424575424574,3.72027972027972,22.8435,1.15,1.768231768231768
39.53333333333333,-3.256778106666667,63.591,1367.7777777777776,0.0,23.358888888888885,3.6666666666666665,18.310333333333336,7.6771111111111106,0.4955555555555555,158.1111111111111,-3.797340544583333,51.84444444444444,5.96906978,20.45661111111111,10.0,1.12,2.5166666666666666,4.653954813333333,109.7111111111111,30.88888888888889,3.555555555555556,22.516666666666666,0.9916666666666668,1.7777777777777777
39.53333333333333,-3.256778106666667,63.591,1547.265,0.0,22.96671,3.6666666666666665,18.310333333333336,10.24457,0.4415,149.166,-3.797340544583333,50.7522,5.96906978,23.0341315,11.337,1.12,2.5166666666666666,5.61416074035,113.9373,39.884,4.001,22.516666666666666,0.9916666666666668,2.0010000000000003
168.84,-5.536349462000001,48.9178,1503.1416450000002,0.0,27.45923,3.0,12.084,3.6283,1.1382,112.415,-6.038701017000001,408.1213,4.0411135,35.3255764,15.485,1.2,2.704,2.96310149319,145.13282450000003,17.24,4.043,26.261599999999994,0.0,3.0969999999999995
172.0,-4.247722582000001,49.5992,1455.217071,0.0,27.431272,2.6,8.226,3.4810400000000006,1.13436,113.553,-4.769121335,403.84490000000005,4.61356377,34.7353005816,15.228000000000002,1.168,2.734,2.95228045095,142.8486891,17.008999999999997,3.994,26.1816,0.0,3.076
171.14,-4.084508840000001,49.5018,1474.1007457457458,0.0,27.471551551551556,3.2,9.56,3.493693693693693,1.1413513513513514,111.73773773773776,-4.6482972123340005,408.5720720720721,4.652331924,35.433159379379376,15.50950950950951,1.204,1.894,2.973084358978979,140.88826276276276,16.782782782782782,4.092092092092092,26.4876,0.0928,3.0730730730730733
50.26,-3.746347082,51.0346,1507.574,0.08,23.668336,4.0,22.0822,5.01342,0.47746,134.364,-4.28171404425,62.3818,6.471025414,23.46199196,11.324,1.128,3.53,4.810065206639999,78.05340000000001,18.214,4.22,22.9192,0.9966,1.76
174.12,-4.373675512,49.9258,1699.288945945946,0.0,27.570454454454456,2.8,8.542200000000001,4.054115115115114,1.1457857857857856,107.57257257257255,-4.862869698,429.0071071071071,4.875156896,37.24265,16.33033033033033,1.198,2.7940000000000005,3.2056296587187187,147.3180227227227,17.373373373373372,4.378378378378378,26.5376,0.0,3.1111111111111107
184.1,-4.062197688,53.463800000000006,1654.9145715715715,0.0,27.57430830830831,2.4,8.351,4.305650650650651,1.1478778778778778,108.94894894894894,-4.549017248666,429.57967967967966,3.1846875480000003,35.90240306306307,15.823823823823824,1.3159999999999998,2.464,3.080924703243243,148.87162132132133,17.84024024024024,4.268268268268269,27.1096,0.0,3.045045045045045
209.275,-4.723950067500001,54.96975,2029.9145,0.0,27.47246,2.5,9.155,4.0186,1.13581,113.22,-5.37713108375,404.5717,3.9520913375,42.20432575,17.977,1.1625,2.405,2.9677924085200003,149.47371,20.707,5.161,26.7695,0.0,3.081
171.32,-4.113363308,50.0518,1546.5606583416582,0.0,27.50941858141858,2.6,7.201,3.546908091908092,1.1431168831168828,108.96303696303694,-4.6224877715,411.7710289710289,3.850720432,36.28660595404595,15.907092907092906,1.184,2.714,3.0260137687912083,144.88080909090908,17.153846153846153,4.194805194805195,26.5476,0.0,3.171828171828172
37.975,-3.623172575,54.99825,2196.9,0.0,23.89554,3.25,8.19725,5.056051999999999,0.5438,146.409,-3.9382655246875,51.51969999999999,4.0339796475,32.257075,15.089,1.2374999999999998,2.6,4.5149112189,144.52779999999998,27.896,4.031,24.5775,0.5505,2.483
40.56666666666666,-3.0488962733333334,63.833666666666666,1700.333333333333,0.0,23.718,3.6666666666666665,13.887,6.202666666666666,0.5255555555555554,157.88888888888889,-3.52771439125,52.18888888888888,4.124279073333333,25.407111111111107,12.0,1.1566666666666667,2.466666666666667,4.039024577777777,106.96666666666664,25.666666666666664,4.666666666666666,23.594,0.8616666666666667,1.7777777777777777
82.5,-2.651215945,55.11525,1674.3,0.1,26.849400000000003,4.75,7.75525,4.518400000000001,0.657,126.20000000000002,-3.2182537721875004,67.8,5.6384755900000005,31.3902232,14.400000000000002,1.16,2.1,4.653228634,66.17000000000002,12.1,5.0,31.4535,1.22225,1.6
142.41666666666666,-5.9633538066666665,40.0115,1642.954977022977,0.0,27.476647352647355,3.0,13.063333333333334,3.848291708291708,1.1378021978021975,112.02097902097904,-6.402697145,409.9374625374625,3.9953464033333335,36.54388161838162,15.947052947052947,1.27,2.786666666666666,2.9471722905494504,146.53319400599398,18.84255744255744,4.302697302697302,26.433000000000003,0.0,3.107892107892108
142.41666666666666,-5.9633538066666665,40.0115,1648.495932,0.0,27.480494,3.0,13.063333333333334,3.8148,1.13862,111.93900000000002,-6.402697145,410.3056,3.9953464033333335,36.74151775,16.014,1.27,2.786666666666666,2.96960168945,146.3177772,18.725,4.304,26.433000000000003,0.0,3.102
142.41666666666666,-5.9633538066666665,40.0115,1621.7119320000002,0.0,27.471214000000003,3.0,13.063333333333334,3.89784,1.13638,111.93900000000002,-6.402697145,410.4032,3.9953464033333335,35.94152383,15.726,1.27,2.786666666666666,2.89691587809,146.2174572,18.9554,4.304,26.433000000000003,0.0,3.1020000000000003
46.0,-2.921083123333333,62.59433333333333,1921.1111111111109,0.0,24.136666666666663,3.6666666666666665,3.957,2.8926666666666665,0.5455555555555555,148.55555555555554,-3.3093835729166665,54.0,5.681113979999999,30.525999999999996,13.999999999999998,1.22,2.333333333333333,4.557969546666666,102.08555555555554,18.444444444444443,4.666666666666666,24.85,0.734,1.7777777777777777
171.32,-4.113363308,50.0518,1528.4483803803805,0.0,27.495389389389388,2.6,7.201,3.5453853853853854,1.141981981981982,109.9049049049049,-4.6224877715,410.4189189189189,3.850720432,35.997522412412415,15.77977977977978,1.184,2.714,3.004335037407407,144.72793513513514,17.155155155155153,4.148148148148148,26.5476,0.0,3.153153153153153
46.0,-2.921083123333333,62.59433333333333,2378.925,0.0,24.13571,3.6666666666666665,3.957,3.0535500000000004,0.51665,134.804,-3.3093835729166665,53.992,5.681113979999999,38.168423,17.349,1.22,2.333333333333333,5.46989488455,102.47609,21.18,5.671,24.85,0.734,2.0010000000000003
169.96,-5.110953992,48.4238,1531.3958231768231,0.0,27.49372427572428,2.8,10.162,3.687812187812188,1.1398201798201797,112.62937062937064,-5.622429261000001,412.3237762237762,3.8419212579999993,35.61166423576423,15.620379620379618,1.234,2.654,2.988940839160839,142.65287702297704,16.726073926073926,4.083916083916083,26.4956,0.0,3.1068931068931067
169.96,-5.110953992,48.4238,1594.794938,0.0,27.530736,2.8,10.162,3.90442,1.144,110.406,-5.622429261000001,420.5651,3.8419212579999993,36.215842300000006,15.892,1.234,2.654,3.06415418616,145.6267898,17.2868,4.174,26.4956,0.0,3.128
168.64,-5.887965064,43.9098,1656.8659320000002,0.0,27.483394000000004,3.0,13.398,3.788850000000001,1.13932,111.93900000000002,-6.390316619,410.2751,4.147997796,36.991515850000006,16.104,1.2,2.704,2.9923160055,146.3491272,18.653,4.304,26.413599999999995,0.0,3.1020000000000003
168.64,-5.887965064,43.9098,1616.2957782217784,0.0,27.47174625374625,3.0,13.398,3.7313986013986016,1.1384615384615384,112.34965034965036,-6.390316619,408.44225774225777,4.147997796,36.58485967032967,15.94905094905095,1.2,2.704,2.9790387540359644,146.0515538461539,18.30869130869131,4.230769230769232,26.413599999999995,0.0,3.101898101898102
168.64,-5.887965064,43.9098,1842.932725725726,0.0,27.531727727727727,3.0,13.398,4.053973973973974,1.142942942942943,110.35735735735734,-6.390316619,417.1405405405405,4.147997796,38.97859694694695,16.868868868868866,1.2,2.704,3.060401731791792,148.49616146146147,20.25025025025025,4.614614614614615,26.413599999999995,0.0,3.1191191191191194
168.64,-5.887965064,43.9098,1556.162216,0.0,27.462572,3.0,13.398,3.63864,1.13808,112.562,-6.390316619,407.4148,4.147997796,35.93151986,15.696000000000002,1.2,2.704,2.95850838388,144.9095136,17.768,4.144,26.413599999999995,0.0,3.092
168.64,-5.887965064,43.9098,1937.221159159159,0.0,27.556592592592597,3.0,13.398,4.1835335335335335,1.1447447447447447,109.55155155155155,-6.390316619,420.7787787787788,4.147997796,39.96435409409409,17.245245245245243,1.2,2.704,3.093087522052052,149.34953933933932,21.04204204204204,4.776776776776777,26.413599999999995,0.0,3.123123123123123
169.57999999999998,-4.295668182000001,48.969800000000006,1487.664932,0.017,27.481184,3.0,10.042,3.5035900000000004,1.14136,110.86800000000002,-4.843509179,410.355,4.738581450000001,35.98532189,15.730000000000002,1.212,2.774,3.04251561609,134.9756172,16.681,4.236000000000001,26.3876,0.0,3.0340000000000003
169.57999999999998,-4.295668182000001,48.969800000000006,1497.2957812187808,0.0259740259740259,27.50271128871128,3.0,10.042,3.4995004995004986,1.1439360639360636,109.58041958041956,-4.843509179,413.623976023976,4.738581450000001,36.49213422577422,15.93206793206793,1.212,2.774,3.102870165474525,130.2671045954046,16.505494505494504,4.361638361638361,26.3876,0.0,3.006993006993007
169.57999999999998,-4.295668182000001,48.969800000000006,1504.191984984985,0.034034034034034,27.527303303303302,3.0,10.042,3.4828828828828837,1.147027027027027,108.2132132132132,-4.843509179,417.3005005005005,4.738581450000001,36.96419462462463,16.12012012012012,1.212,2.774,3.160901452692693,125.72637167167169,16.3023023023023,4.478478478478479,26.3876,0.0,2.982982982982983
169.57999999999998,-4.295668182000001,48.969800000000006,1508.8137517517516,0.043043043043043,27.550996996997,3.0,10.042,3.461271271271272,1.1499099099099097,106.83983983983984,-4.843509179,420.98108108108113,4.738581450000001,37.41672762762762,16.2982982982983,1.212,2.774,3.2201901102502504,120.55245225225224,16.04904904904905,4.604604604604605,26.3876,0.0,2.950950950950951
169.57999999999998,-4.295668182000001,48.969800000000006,1476.538216,0.008,27.461532,3.0,10.042,3.5043999999999995,1.13904,112.058,-4.843509179,407.4524,4.738581450000001,35.458016820000005,15.52,1.212,2.774,2.98213173004,139.5572736,16.840000000000003,4.112,26.3876,0.0,3.06
171.82,-4.22759894,44.3198,1571.602938,0.0,27.529556,2.6,9.308,4.3534,1.14682,112.681,-4.7142137580000005,421.1393000000001,3.515431508,36.23597975,15.893,1.306,2.478,2.83534988974,141.00347979999998,16.567,4.175,26.8036,0.0,2.697
172.16,-4.22834633,54.5014,1487.322938,0.0,27.437493,2.6,9.592,4.41446,1.12876,112.509,-4.719175219,421.2124,3.774588084,32.05427275,14.345,1.258,2.524,2.89106855358,141.6256898,16.911,4.175,26.3754,0.0,2.697
61.4,-3.61334263,55.23825,1393.84,0.08,23.54552,4.0,18.36775,5.51768,0.4672,134.44,-4.198132669062501,62.264,6.9937711275000005,21.76892096,10.64,1.105,3.2750000000000004,5.020371347199999,78.992,20.0,3.84,22.8435,1.15,1.76
169.96,-5.110953992,48.4238,1747.634367,0.0,27.552494,2.8,10.162,4.348129999999999,1.14634,109.769,-5.622429261000001,420.3735,3.8419212579999993,38.37602846,16.841,1.234,2.654,3.16837191868,155.5027707,19.1372,4.255,26.4956,0.0,3.303
244.025,-3.16462743,59.003,489.9974,0.18,27.37112,2.75,8.1175,4.283399999999999,1.0334,57.86,-3.943152744375,500.522,5.28317268,17.102747932,8.36,1.05,3.1500000000000004,3.857060825,39.51454,4.3100000000000005,4.76,25.5655,0.40625,2.04
317.6666666666667,-3.002774196666667,69.18833333333333,472.4574,0.2,27.3636,2.6666666666666665,7.253333333333333,4.44,1.026,53.400000000000006,-4.0090626191666665,502.6,4.456205766666667,17.1825924,8.4,1.0066666666666666,2.8,3.90313686,33.94654,3.0,4.8,26.02066666666667,0.5416666666666666,2.0
197.64,-2.635488742,52.8778,1276.1613183183183,0.0,25.4117057057057,3.8,3.7802,2.7870270270270265,0.7007807807807808,167.47747747747746,-3.43136882725,77.46006006006006,4.6669026680000005,23.10691513513513,10.504504504504505,1.112,1.2040000000000002,2.975252956396396,105.3534231231231,13.363363363363362,3.2612612612612604,31.695599999999995,0.6528,1.5975975975975971
211.78,-2.556361082,55.079,2541.755285714286,0.1428571428571428,30.942571428571437,3.4,8.164,5.894285714285713,1.2114285714285715,79.42857142857143,-3.259596767,374.1285714285715,4.382921926000001,45.812233142857146,20.28571428571429,1.138,2.55,4.008810947142857,63.03752857142857,13.571428571428571,7.428571428571429,31.5684,0.5374,1.7142857142857142
197.64,-2.635488742,52.8778,2929.58768968969,0.0,33.3116956956957,3.8,3.7802,4.112447447447448,1.306136136136136,114.53453453453452,-3.43136882725,223.1967967967968,4.6669026680000005,71.50709501501501,30.204204204204203,1.112,1.2040000000000002,4.436666024414414,129.91256676676676,15.62062062062062,6.954954954954954,31.695599999999995,0.6528,3.239239239239239
197.64,-2.635488742,52.8778,2354.720922077922,0.0,30.562023976023973,3.8,3.7802,3.650816183816184,1.0953346653346654,132.9040959040959,-3.43136882725,172.4929070929071,4.6669026680000005,54.67369408591408,23.353646353646354,1.112,1.2040000000000002,3.9306497106493503,121.32108921078918,14.838161838161836,5.671328671328671,31.695599999999995,0.6528,2.668331668331668
